StudentID,Age,Gender,Major,GPA,ActualYearOfStudy,PredictedYearOfStudy,IsCorrect,TopScore
245,25,Female,Psychology,2.68,4,1,false,0.2462
246,20,Non-Binary,Education,2.85,4,5,false,0.2602
247,28,Female,Economics,3.24,4,2,false,0.2242
248,24,Non-Binary,Engineering,3.52,1,4,false,0.225
249,21,Female,Computer Science,2.47,2,1,false,0.2474
250,18,Male,Nursing,1.98,2,3,false,0.2324
251,22,Female,Biology,3.03,5,5,true,0.2219
252,18,Male,Computer Science,4,2,1,false,0.2277
253,19,Female,Economics,2.37,1,5,false,0.2191
254,27,Male,Engineering,3.52,5,4,false,0.2518
255,18,Female,Education,3.65,4,5,false,0.2303
256,20,Female,Biology,3.5,2,2,true,0.2223
257,21,Male,Computer Science,1.82,2,1,false,0.2286
258,20,Female,Computer Science,2.99,4,1,false,0.2478
259,25,Non-Binary,Mathematics,2.84,5,5,true,0.2345
260,26,Male,Computer Science,2.36,4,1,false,0.221
261,28,Non-Binary,Arts,2.04,3,2,false,0.2368
262,23,Male,Biology,3.62,5,2,false,0.2437
263,20,Non-Binary,Business,3.47,4,5,false,0.239
264,20,Non-Binary,Law,2.94,5,1,false,0.2419
265,26,Female,Biology,3.93,5,2,false,0.2622
266,24,Male,Computer Science,3.95,4,4,true,0.2198
267,27,Female,Computer Science,3.12,5,1,false,0.2366
268,27,Non-Binary,Arts,2.69,5,2,false,0.2514
269,25,Female,Arts,3.32,3,2,false,0.26
270,27,Female,Nursing,3.34,5,2,false,0.223
271,19,Non-Binary,Data Science,3.05,3,5,false,0.2201
272,21,Female,Law,2.74,2,1,false,0.2707
273,20,Non-Binary,Economics,2.97,5,5,true,0.2232
274,23,Non-Binary,Nursing,3.28,2,5,false,0.2136
275,26,Non-Binary,Economics,3.82,3,2,false,0.2321
276,27,Non-Binary,Computer Science,2.68,5,5,true,0.2233
277,26,Non-Binary,Computer Science,4,1,2,false,0.2098
278,19,Female,Arts,3.22,2,2,true,0.2296
279,24,Male,Data Science,3.91,3,4,false,0.2211
280,19,Female,Computer Science,3.43,2,1,false,0.2482
281,28,Male,Psychology,1.41,4,4,true,0.2276
282,22,Female,Data Science,2.69,2,1,false,0.2298
283,20,Male,Business,4,5,4,false,0.2236
284,27,Female,Economics,3.18,5,2,false,0.2183
285,24,Female,Biology,3.83,4,2,false,0.2498
286,25,Female,Law,3.15,1,1,true,0.2642
287,25,Non-Binary,Economics,3.8,3,2,false,0.2272
288,26,Male,Psychology,3.5,2,4,false,0.2361
289,19,Male,Business,3.61,2,4,false,0.2222
290,20,Male,Data Science,3.77,3,4,false,0.219
291,19,Female,Mathematics,4,1,4,false,0.2382
292,23,Female,Computer Science,2.74,4,1,false,0.2439
293,20,Male,Economics,3.77,2,4,false,0.2207
294,21,Female,Biology,3.2,2,5,false,0.2192
295,28,Male,Mathematics,4,4,4,true,0.2574
296,25,Male,Business,2.99,5,4,false,0.2229
297,27,Non-Binary,Law,2.6,2,5,false,0.2344
298,22,Male,Psychology,3.34,5,4,false,0.232
299,21,Female,Computer Science,3.2,3,1,false,0.2458
300,27,Non-Binary,Engineering,1.77,4,4,true,0.2218
301,24,Male,Education,3.41,1,4,false,0.2228
302,24,Non-Binary,Law,2.56,5,1,false,0.2373
303,21,Female,Engineering,3.09,4,4,true,0.2339
304,22,Non-Binary,Mathematics,3.83,4,4,true,0.2274
305,22,Female,Economics,2.99,3,1,false,0.2086
306,26,Male,Business,1.92,2,5,false,0.235
307,23,Male,Business,2.86,2,4,false,0.2217
308,18,Female,Biology,2.6,3,5,false,0.2312
309,28,Male,Engineering,3.27,1,4,false,0.2518
310,26,Female,Mathematics,2.09,5,4,false,0.2347
311,24,Male,Psychology,3.13,1,4,false,0.2328
312,21,Male,Education,3.2,2,5,false,0.2224
313,26,Female,Mathematics,2.92,5,4,false,0.238
314,28,Male,Psychology,3.49,5,4,false,0.2376
315,20,Non-Binary,Arts,3.24,1,2,false,0.2353
316,24,Female,Mathematics,3.13,4,4,true,0.2377
317,28,Non-Binary,Law,2.7,3,5,false,0.2326
318,26,Non-Binary,Psychology,4,2,1,false,0.2159
319,18,Female,Law,3.99,4,1,false,0.2729
320,18,Male,Arts,3.74,1,2,false,0.2428
321,25,Non-Binary,Nursing,2.82,1,5,false,0.221
322,25,Male,Economics,3.42,1,4,false,0.2219
323,26,Non-Binary,Data Science,3.15,1,5,false,0.2167
324,22,Male,Psychology,3.02,5,4,false,0.2305
325,18,Male,Education,3.32,3,5,false,0.2213
326,23,Non-Binary,Nursing,2.94,5,5,true,0.2195
327,25,Female,Computer Science,3.75,3,1,false,0.2377
328,23,Male,Data Science,2.54,4,4,true,0.2168
329,23,Non-Binary,Mathematics,3.17,3,5,false,0.2292
330,20,Non-Binary,Mathematics,3.55,5,4,false,0.2253
331,22,Female,Nursing,2.85,5,5,true,0.2075
332,28,Female,Computer Science,3.74,3,1,false,0.2326
333,27,Female,Arts,3.62,3,2,false,0.2789
334,19,Female,Nursing,3.52,1,1,true,0.204
335,24,Non-Binary,Business,3.84,5,5,true,0.23
336,23,Non-Binary,Computer Science,2.68,2,5,false,0.224
337,27,Female,Mathematics,2.75,2,4,false,0.2379
338,19,Female,Nursing,2.67,2,5,false,0.2112
339,23,Non-Binary,Data Science,2.59,3,5,false,0.2273
340,18,Non-Binary,Mathematics,3.23,2,5,false,0.2294
341,19,Male,Business,2.48,1,5,false,0.2271
342,19,Non-Binary,Nursing,3.09,5,3,false,0.2263
343,25,Female,Psychology,2.7,4,1,false,0.2462
344,28,Male,Education,2.76,3,5,false,0.2272
345,18,Female,Arts,3.34,1,2,false,0.2285
346,24,Female,Education,3.49,4,5,false,0.2305
347,25,Female,Business,3.83,4,2,false,0.2259
348,24,Female,Business,4,4,2,false,0.2265
349,24,Non-Binary,Psychology,3.8,3,3,true,0.2218
350,26,Non-Binary,Data Science,3.3,1,5,false,0.2141
351,28,Non-Binary,Economics,2.36,2,5,false,0.2317
352,19,Male,Computer Science,2.93,5,1,false,0.2292
353,23,Male,Law,2.92,4,1,false,0.2469
354,22,Female,Psychology,3.2,5,1,false,0.2493
355,27,Male,Computer Science,3.49,1,4,false,0.22
356,23,Non-Binary,Engineering,2.45,3,4,false,0.222
357,27,Female,Education,3.83,5,2,false,0.238
358,18,Female,Arts,2.84,1,1,true,0.2233
359,25,Non-Binary,Economics,3.58,3,2,false,0.2209
360,28,Male,Arts,3.45,5,2,false,0.2818
361,22,Female,Business,2.33,2,5,false,0.2436
362,21,Female,Data Science,2.4,1,1,true,0.2318
363,26,Male,Education,3.62,3,2,false,0.2316
364,25,Male,Engineering,3.5,1,4,false,0.2513
365,22,Male,Economics,3.14,3,4,false,0.22
366,27,Male,Psychology,2.9,3,4,false,0.2343
367,23,Female,Economics,3.06,2,1,false,0.207
368,19,Male,Law,2.9,4,1,false,0.2523
369,24,Female,Computer Science,3.04,2,1,false,0.2416
370,28,Male,Nursing,1.24,1,5,false,0.219
371,18,Female,Nursing,3.51,2,1,false,0.2054
372,21,Female,Nursing,3.07,3,5,false,0.2042
373,23,Non-Binary,Mathematics,2.18,3,5,false,0.2471
374,20,Male,Engineering,4,1,4,false,0.2504
375,26,Female,Mathematics,3.1,2,4,false,0.2386
376,26,Female,Computer Science,2.68,1,1,true,0.2395
377,23,Non-Binary,Law,3.53,2,1,false,0.2373
378,28,Female,Psychology,3.64,5,1,false,0.2402
379,24,Female,Biology,2.76,5,5,true,0.226
380,23,Male,Arts,2.97,2,2,true,0.2435
381,25,Male,Mathematics,2.98,5,4,false,0.2537
382,19,Male,Economics,3.14,2,4,false,0.2185
383,27,Non-Binary,Mathematics,2.67,1,5,false,0.2369
384,27,Male,Nursing,3.52,3,2,false,0.2316
385,24,Male,Data Science,2.82,5,4,false,0.2183
386,24,Male,Education,3.84,3,2,false,0.2293
387,24,Non-Binary,Education,1.74,3,5,false,0.2811
388,19,Male,Business,3.18,5,4,false,0.2209
389,26,Female,Law,3.3,5,1,false,0.2622
390,21,Male,Nursing,3.21,2,4,false,0.2166
391,19,Non-Binary,Law,3.25,2,1,false,0.2429
392,19,Male,Data Science,3.11,5,4,false,0.2163
393,24,Male,Engineering,3.26,4,4,true,0.2507
394,24,Male,Business,2.54,4,5,false,0.2244
395,27,Female,Computer Science,3.52,5,1,false,0.2352
396,26,Male,Engineering,2.75,4,4,true,0.2506
397,23,Non-Binary,Arts,3.44,3,2,false,0.2551
398,20,Male,Biology,3.09,3,2,false,0.2153
399,24,Female,Law,3.12,2,1,false,0.2658
400,28,Female,Law,3.51,1,1,true,0.2584
401,20,Female,Arts,2.63,2,1,false,0.2211
402,18,Non-Binary,Nursing,3.12,2,3,false,0.229
403,27,Male,Engineering,2.99,5,4,false,0.2513
404,25,Female,Computer Science,3.28,2,1,false,0.2393
405,18,Female,Law,2.44,4,1,false,0.275
406,25,Non-Binary,Computer Science,2.54,3,5,false,0.2261
407,23,Male,Economics,3.17,2,4,false,0.2206
408,27,Female,Engineering,1.88,4,4,true,0.2334
409,18,Female,Engineering,3.24,1,4,false,0.2328
410,18,Female,Data Science,3.23,3,1,false,0.2343
411,21,Non-Binary,Arts,3.52,2,2,true,0.2481
412,24,Non-Binary,Nursing,4,2,2,true,0.2283
413,27,Male,Law,2.94,2,1,false,0.2413
414,18,Non-Binary,Law,2.31,4,1,false,0.2443
415,28,Non-Binary,Computer Science,3.84,2,2,true,0.2136
416,22,Non-Binary,Psychology,2.57,3,3,true,0.2378
417,28,Non-Binary,Biology,2.82,5,5,true,0.2378
418,22,Female,Engineering,2.9,3,4,false,0.2339
419,27,Non-Binary,Economics,2.55,3,5,false,0.2285
420,23,Male,Law,1.99,1,1,true,0.2482
421,22,Male,Arts,2.49,4,4,true,0.2259
422,19,Non-Binary,Mathematics,3.91,2,4,false,0.2262
423,25,Female,Biology,1.87,5,5,true,0.2425
424,24,Non-Binary,Mathematics,3.21,1,5,false,0.2281
425,22,Male,Education,3,2,5,false,0.2256
426,26,Female,Law,3.22,4,1,false,0.2625
427,22,Female,Economics,3.63,4,2,false,0.21
428,26,Male,Data Science,2.35,3,4,false,0.2178
429,28,Male,Nursing,2.67,2,4,false,0.2183
430,23,Male,Law,2.87,2,1,false,0.247
431,23,Male,Data Science,4,2,4,false,0.2209
432,21,Non-Binary,Law,2.64,5,1,false,0.2409
433,20,Non-Binary,Computer Science,3.48,1,1,true,0.2197
434,25,Male,Computer Science,2.85,3,1,false,0.2211
435,24,Male,Law,4,5,1,false,0.2427
436,20,Male,Economics,1.71,5,5,true,0.2157
437,19,Male,Computer Science,3.19,2,1,false,0.2286
438,25,Female,Education,2.82,5,5,true,0.243
439,18,Non-Binary,Psychology,2.65,3,3,true,0.2483
440,22,Female,Law,3.25,5,1,false,0.2685
441,21,Male,Mathematics,2.72,1,4,false,0.2503
442,20,Non-Binary,Law,2.74,4,1,false,0.242
443,20,Male,Business,2.83,4,5,false,0.2207
444,22,Male,Computer Science,2.52,3,1,false,0.2261
445,22,Female,Data Science,2.84,1,1,true,0.2294
446,21,Male,Data Science,2.67,2,4,false,0.216
447,18,Non-Binary,Biology,2.33,1,5,false,0.2514
448,18,Female,Education,2.59,1,5,false,0.2501
449,18,Male,Nursing,3.13,3,3,true,0.2214
450,23,Female,Biology,2.93,2,5,false,0.2233
451,24,Non-Binary,Arts,2.96,2,2,true,0.2455
452,21,Female,Economics,2.9,5,1,false,0.2103
453,28,Male,Engineering,2.61,1,4,false,0.251
454,24,Female,Law,2.9,5,1,false,0.2662
455,28,Female,Arts,1.9,3,2,false,0.2323
456,28,Non-Binary,Business,3.02,2,5,false,0.244
457,25,Male,Arts,3.18,4,2,false,0.259
458,25,Male,Law,3.62,1,1,true,0.2424
459,20,Non-Binary,Data Science,2.62,3,5,false,0.2272
460,20,Male,Nursing,3.42,4,4,true,0.2166
461,18,Female,Psychology,3.29,2,1,false,0.2541
462,27,Female,Nursing,2.1,5,5,true,0.2189
463,23,Male,Arts,2.41,2,2,true,0.2277
464,23,Non-Binary,Economics,3.86,2,2,true,0.2204
465,26,Female,Arts,2.91,5,2,false,0.2524
466,21,Male,Mathematics,2.84,3,4,false,0.2509
467,23,Non-Binary,Arts,3.33,5,2,false,0.2518
468,22,Female,Engineering,3,3,4,false,0.2341
469,22,Female,Economics,2.98,2,1,false,0.2086
470,25,Non-Binary,Computer Science,3.4,1,1,true,0.213
471,23,Female,Biology,2.96,2,5,false,0.2227
472,18,Female,Mathematics,4,1,4,false,0.2377
473,21,Male,Nursing,3.78,3,4,false,0.218
474,25,Non-Binary,Nursing,2.57,1,5,false,0.2255
475,22,Non-Binary,Computer Science,4,2,1,false,0.2156
476,20,Male,Computer Science,3.33,3,1,false,0.2269
477,26,Non-Binary,Law,2.75,4,1,false,0.2345
478,20,Male,Biology,3.75,1,2,false,0.2341
479,28,Female,Psychology,3.48,4,1,false,0.2406
480,21,Non-Binary,Computer Science,3.24,2,1,false,0.2188
481,25,Non-Binary,Computer Science,3.55,1,1,true,0.2126
482,19,Male,Economics,3.58,4,4,true,0.2198
483,25,Male,Nursing,2.94,1,4,false,0.2177
484,19,Male,Engineering,3.98,2,4,false,0.2501
485,28,Male,Mathematics,2.29,4,4,true,0.2528
486,20,Female,Education,2.56,4,5,false,0.25
487,19,Male,Nursing,3.29,2,3,false,0.2168
488,21,Male,Economics,3.19,5,4,false,0.2197
489,27,Non-Binary,Education,3.57,3,5,false,0.2424
490,25,Male,Computer Science,2.98,5,1,false,0.2207
491,24,Male,Mathematics,2.64,1,4,false,0.2519
492,24,Non-Binary,Engineering,3.61,5,2,false,0.2275
493,19,Non-Binary,Law,2.83,5,1,false,0.2431
494,19,Female,Business,3.6,3,5,false,0.2214
495,24,Male,Education,2.97,2,5,false,0.2253
496,19,Male,Engineering,4,5,4,false,0.2501
497,18,Non-Binary,Biology,3.02,2,5,false,0.2384
498,27,Female,Mathematics,3.04,3,4,false,0.2388
499,21,Non-Binary,Economics,3.8,3,2,false,0.2104
500,25,Non-Binary,Mathematics,3.5,2,4,false,0.2276
501,27,Female,Law,4,3,1,false,0.2584
502,21,Male,Law,2.35,5,1,false,0.2504
503,26,Female,Nursing,3.02,4,2,false,0.21
504,24,Male,Mathematics,3.92,2,4,false,0.256
505,22,Male,Psychology,3.36,4,4,true,0.2321
506,18,Female,Nursing,3.07,4,3,false,0.2075
